theta_deg,sum_db,diff_db
-46.0000,-37.520676,-22.269346
-45.7500,-37.709068,-22.216204
-45.5000,-37.903904,-22.164303
-45.2500,-38.102566,-22.114117
-45.0000,-38.301945,-22.066135
-44.7500,-38.498684,-22.020838
-44.5000,-38.689590,-21.978603
-44.2500,-38.871655,-21.939867
-44.0000,-39.042709,-21.904755
-43.7500,-39.200493,-21.873590
-43.5000,-39.344303,-21.846495
-43.2500,-39.473873,-21.823669
-43.0000,-39.590260,-21.804928
-42.7500,-39.695660,-21.790451
-42.5000,-39.792526,-21.780022
-42.2500,-39.884750,-21.773539
-42.0000,-39.976078,-21.770792
-41.7500,-40.070450,-21.771412
-41.5000,-40.171833,-21.775171
-41.2500,-40.283657,-21.781672
-41.0000,-40.407871,-21.790432
-40.7500,-40.546989,-21.800993
-40.5000,-40.700531,-21.812830
-40.2500,-40.867546,-21.825436
-40.0000,-41.044609,-21.838230
-39.7500,-41.226486,-21.850609
-39.5000,-41.405163,-21.861977
-39.2500,-41.570442,-21.871708
-39.0000,-41.710487,-21.879320
-38.7500,-41.812290,-21.884167
-38.5000,-41.863800,-21.885817
-38.2500,-41.855644,-21.883718
-38.0000,-41.783203,-21.877554
-37.7500,-41.647926,-21.866924
-37.5000,-41.457222,-21.851559
-37.2500,-41.223087,-21.831388
-37.0000,-40.960842,-21.806187
-36.7500,-40.686611,-21.776089
-36.5000,-40.415962,-21.741215
-36.2500,-40.163151,-21.701740
-36.0000,-39.940506,-21.658089
-35.7500,-39.758457,-21.610638
-35.5000,-39.626297,-21.559940
-35.2500,-39.552055,-21.506636
-35.0000,-39.543186,-21.451321
-34.7500,-39.607155,-21.394918
-34.5000,-39.751877,-21.338127
-34.2500,-39.985954,-21.281889
-34.0000,-40.320099,-21.226982
-33.7500,-40.767097,-21.174473
-33.5000,-41.343479,-21.125183
-33.2500,-42.071976,-21.080034
-33.0000,-42.982563,-21.039967
-32.7500,-44.118866,-21.005831
-32.5000,-45.543076,-20.978481
-32.2500,-47.346550,-20.958635
-32.0000,-49.645988,-20.947067
-31.7500,-52.453377,-20.944422
-31.5000,-54.783180,-20.951275
-31.2500,-53.932690,-20.968102
-31.0000,-50.986176,-20.995291
-30.7500,-48.218925,-21.033096
-30.5000,-45.994434,-21.081697
-30.2500,-44.218117,-21.141106
-30.0000,-42.782024,-21.211195
-29.7500,-41.608574,-21.291683
-29.5000,-40.645042,-21.382132
-29.2500,-39.855236,-21.481899
-29.0000,-39.213402,-21.590178
-28.7500,-38.701492,-21.705923
-28.5000,-38.305618,-21.827944
-28.2500,-38.016006,-21.954781
-28.0000,-37.824829,-22.084843
-27.7500,-37.726254,-22.216272
-27.5000,-37.715397,-22.347130
-27.2500,-37.787636,-22.475336
-27.0000,-37.938599,-22.598717
-26.7500,-38.162586,-22.715168
-26.5000,-38.452042,-22.822559
-26.2500,-38.795837,-22.918980
-26.0000,-39.177292,-23.002735
-25.7500,-39.572037,-23.072350
-25.5000,-39.946323,-23.126759
-25.2500,-40.257511,-23.165262
-25.0000,-40.459217,-23.187626
-24.7500,-40.511684,-23.193951
-24.5000,-40.395123,-23.184628
-24.2500,-40.116917,-23.160542
-24.0000,-39.708611,-23.122601
-23.7500,-39.213871,-23.072044
-23.5000,-38.676182,-23.010122
-23.2500,-38.131512,-22.938236
-23.0000,-37.606056,-22.857700
-22.7500,-37.117374,-22.769825
-22.5000,-36.676350,-22.675869
-22.2500,-36.289413,-22.577028
-22.0000,-35.959824,-22.474365
-21.7500,-35.688965,-22.368937
-21.5000,-35.477425,-22.261631
-21.2500,-35.324905,-22.153423
-21.0000,-35.230999,-22.045080
-20.7500,-35.195229,-21.937429
-20.5000,-35.217335,-21.831215
-20.2500,-35.297081,-21.727140
-20.0000,-35.434521,-21.625912
-19.7500,-35.630096,-21.528196
-19.5000,-35.884403,-21.434610
-19.2500,-36.198353,-21.345737
-19.0000,-36.573254,-21.262140
-18.7500,-37.010616,-21.184322
-18.5000,-37.511936,-21.112743
-18.2500,-38.078815,-21.047771
-18.0000,-38.712097,-20.989742
-17.7500,-39.411617,-20.938938
-17.5000,-40.174591,-20.895527
-17.2500,-40.993477,-20.859623
-17.0000,-41.852608,-20.831272
-16.7500,-42.723278,-20.810425
-16.5000,-43.557602,-20.796955
-16.2500,-44.285625,-20.790653
-16.0000,-44.824020,-20.791208
-15.7500,-45.100895,-20.798300
-15.5000,-45.090866,-20.811453
-15.2500,-44.829632,-20.830212
-15.0000,-44.392342,-20.854027
-14.7500,-43.859970,-20.882324
-14.5000,-43.296623,-20.914528
-14.2500,-42.744232,-20.950085
-14.0000,-42.226593,-20.988424
-13.7500,-41.755543,-21.029062
-13.5000,-41.335030,-21.071604
-13.2500,-40.964893,-21.115744
-13.0000,-40.642467,-21.161301
-12.7500,-40.363964,-21.208258
-12.5000,-40.125004,-21.256704
-12.2500,-39.921055,-21.306942
-12.0000,-39.747803,-21.359385
-11.7500,-39.601307,-21.414595
-11.5000,-39.478020,-21.473207
-11.2500,-39.375084,-21.535992
-11.0000,-39.290382,-21.603689
-10.7500,-39.222412,-21.677063
-10.5000,-39.170723,-21.756802
-10.2500,-39.135548,-21.843493
-10.0000,-39.118080,-21.937519
-9.7500,-39.120186,-22.039106
-9.5000,-39.144592,-22.148140
-9.2500,-39.194611,-22.264229
-9.0000,-39.274136,-22.386627
-8.7500,-39.387672,-22.514170
-8.5000,-39.540154,-22.645279
-8.2500,-39.736969,-22.777954
-8.0000,-39.983982,-22.909773
-7.7500,-40.287361,-23.037889
-7.5000,-40.653988,-23.159130
-7.2500,-41.091133,-23.270052
-7.0000,-41.606499,-23.367039
-6.7500,-42.208160,-23.446501
-6.5000,-42.904202,-23.505003
-6.2500,-43.701420,-23.539465
-6.0000,-44.603497,-23.547386
-5.7500,-45.605507,-23.527004
-5.5000,-46.684937,-23.477478
-5.2500,-47.783669,-23.398994
-5.0000,-48.787025,-23.292820
-4.7500,-49.519844,-23.161274
-4.5000,-49.813496,-23.007675
-4.2500,-49.628761,-22.836205
-4.0000,-49.093758,-22.651745
-3.7500,-48.398251,-22.459669
-3.5000,-47.690788,-22.265703
-3.2500,-47.056332,-22.075737
-3.0000,-46.534264,-21.895693
-2.7500,-46.138500,-21.731438
-2.5000,-45.869972,-21.588703
-2.2500,-45.722672,-21.473076
-2.0000,-45.686096,-21.390009
-1.7500,-45.745564,-21.344812
-1.5000,-45.880829,-21.342766
-1.2500,-46.065491,-21.389149
-1.0000,-46.265800,-21.489357
-0.7500,-46.442116,-21.649002
-0.5000,-46.554588,-21.874037
-0.2500,-46.571144,-22.170849
0.0000,-46.477680,-22.546370
0.2500,-46.282063,-23.008120
0.5000,-46.010437,-23.564062
0.7500,-45.698364,-24.222105
1.0000,-45.379898,-24.988745
1.2500,-45.082592,-25.865894
1.5000,-44.824432,-26.843845
1.7500,-44.613613,-27.886810
2.0000,-44.449112,-28.908184
2.2500,-44.322052,-29.744556
2.5000,-44.216156,-30.177382
2.7500,-44.109871,-30.061069
3.0000,-43.979183,-29.456497
3.2500,-43.802750,-28.573410
3.5000,-43.566456,-27.612860
3.7500,-43.268238,-26.698814
4.0000,-42.918839,-25.891264
4.2500,-42.539257,-25.214619
4.5000,-42.155994,-24.677044
4.7500,-41.796448,-24.280678
5.0000,-41.486050,-24.026669
5.2500,-41.247021,-23.917725
5.5000,-41.098515,-23.959660
5.7500,-41.057800,-24.162676
6.0000,-41.141548,-24.542809
6.2500,-41.367413,-25.123770
6.5000,-41.755966,-25.938766
6.7500,-42.333237,-27.030399
7.0000,-43.133545,-28.438072
7.2500,-44.203552,-30.126888
7.5000,-45.604763,-31.706438
7.7500,-47.402466,-32.005066
8.0000,-49.570354,-30.329453
8.2500,-51.534290,-27.806198
8.5000,-51.594090,-25.358774
8.7500,-49.468262,-23.209555
9.0000,-46.903397,-21.350147
9.2500,-44.666420,-19.732498
9.5000,-42.829231,-18.311726
9.7500,-41.330074,-17.052481
10.0000,-40.104164,-15.927887
10.2500,-39.101685,-14.917452
10.5000,-38.286301,-14.005388
10.7500,-37.631485,-13.179363
11.0000,-37.117752,-12.429563
11.2500,-36.730370,-11.748113
11.5000,-36.458378,-11.128546
11.7500,-36.293438,-10.565538
12.0000,-36.229359,-10.054619
12.2500,-36.261806,-9.591990
12.5000,-36.388069,-9.174387
12.7500,-36.607105,-8.798960
13.0000,-36.919586,-8.463171
13.2500,-37.328300,-8.164731
13.5000,-37.838715,-7.901518
13.7500,-38.459785,-7.671532
14.0000,-39.205227,-7.472832
14.2500,-40.095554,-7.303491
14.5000,-41.160812,-7.161539
14.7500,-42.444557,-7.044938
15.0000,-44.008148,-6.951521
15.2500,-45.927338,-6.878963
15.5000,-48.232918,-6.824739
15.7500,-50.555458,-6.786096
16.0000,-51.272713,-6.760015
16.2500,-49.394562,-6.743219
16.5000,-46.727863,-6.732149
16.7500,-44.342255,-6.722993
17.0000,-42.372864,-6.711716
17.2500,-40.761826,-6.694137
17.5000,-39.443123,-6.666011
17.7500,-38.367504,-6.623158
18.0000,-37.499660,-6.561611
18.2500,-36.812267,-6.477777
18.5000,-36.279202,-6.368618
18.7500,-35.866947,-6.231804
19.0000,-35.523056,-6.065858
19.2500,-35.161919,-5.870237
19.5000,-34.658600,-5.645379
19.7500,-33.873043,-5.392685
20.0000,-32.717777,-5.114422
20.2500,-31.217136,-4.813620
20.5000,-29.485657,-4.493911
20.7500,-27.653599,-4.159356
