theta_deg,sum_db,diff_db
31.0000,-0.219621,-9.748775
31.2500,-0.345952,-8.021995
31.5000,-0.500752,-6.633098
31.7500,-0.684022,-5.487144
32.0000,-0.895787,-4.526064
32.2500,-1.136108,-3.711656
32.5000,-1.405078,-3.017450
32.7500,-1.702810,-2.424336
33.0000,-2.029482,-1.917987
33.2500,-2.385268,-1.487452
33.5000,-2.770408,-1.124086
33.7500,-3.185171,-0.820961
34.0000,-3.629861,-0.572420
34.2500,-4.104847,-0.373758
34.5000,-4.610516,-0.221026
34.7500,-5.147326,-0.110841
35.0000,-5.715779,-0.040283
35.2500,-6.316426,-0.006800
35.5000,-6.949911,-0.008123
35.7500,-7.616896,-0.042230
36.0000,-8.318139,-0.107288
36.2500,-9.054479,-0.201619
36.5000,-9.826798,-0.323666
36.7500,-10.636114,-0.471984
37.0000,-11.483488,-0.645203
37.2500,-12.370083,-0.842023
37.5000,-13.297172,-1.061189
37.7500,-14.266130,-1.301494
38.0000,-15.278383,-1.561750
38.2500,-16.335485,-1.840804
38.5000,-17.439054,-2.137512
38.7500,-18.590702,-2.450734
39.0000,-19.792118,-2.779362
39.2500,-21.044731,-3.122259
39.5000,-22.349869,-3.478332
39.7500,-23.708233,-3.846468
40.0000,-25.119617,-4.225573
40.2500,-26.582268,-4.614568
40.5000,-28.091675,-5.012391
40.7500,-29.638908,-5.418010
41.0000,-31.207762,-5.830439
41.2500,-32.770988,-6.248701
41.5000,-34.285313,-6.671916
41.7500,-35.688538,-7.099223
42.0000,-36.902813,-7.529864
42.2500,-37.851608,-7.963147
42.5000,-38.487850,-8.398495
42.7500,-38.815956,-8.835391
43.0000,-38.887001,-9.273451
43.2500,-38.772835,-9.712379
43.5000,-38.541653,-10.151985
43.7500,-38.246021,-10.592188
44.0000,-37.922714,-11.033016
44.2500,-37.596439,-11.474547
44.5000,-37.283676,-11.917009
44.7500,-36.995640,-12.360622
45.0000,-36.740311,-12.805729
45.2500,-36.523331,-13.252661
45.5000,-36.348923,-13.701791
45.7500,-36.220261,-14.153527
46.0000,-36.139748,-14.608223
46.2500,-36.109272,-15.066227
46.5000,-36.130325,-15.527844
46.7500,-36.204464,-15.993299
47.0000,-36.333031,-16.462744
47.2500,-36.517624,-16.936255
47.5000,-36.760033,-17.413763
47.7500,-37.062332,-17.895041
48.0000,-37.427380,-18.379770
48.2500,-37.858437,-18.867409
