row,col,sum_amp,sum_phase_deg,diff_amp,diff_phase_deg
4,6,0.01337940,135.000017,0.01772731,-43.574314
4,7,0.01931128,45.000035,0.02320549,-128.258256
4,8,0.02635821,-44.999997,0.02993412,144.662439
4,9,0.03426012,-134.999982,0.03646262,50.855046
4,10,0.04260934,135.000037,0.04677453,-50.299279
4,11,0.05088087,45.000003,0.06121127,-146.021242
4,12,0.05848362,-44.999982,0.07160263,127.362864
4,13,0.06482550,-134.999993,0.06568248,45.385673
4,14,0.06938316,134.999998,0.04729041,-37.894882
4,15,0.07176623,45.000002,0.04759358,-127.506087
4,16,0.07176623,-45.000002,0.04759358,-52.493899
4,17,0.06938316,-134.999998,0.04729040,-142.105133
4,18,0.06482549,134.999993,0.06568252,134.614315
4,19,0.05848362,44.999979,0.07160263,52.637139
4,20,0.05088086,-45.000003,0.06121126,-33.978765
4,21,0.04260933,-135.000037,0.04677455,-129.700717
4,22,0.03426011,134.999982,0.03646262,129.144973
4,23,0.02635820,45.000000,0.02993411,35.337558
4,24,0.01931127,-45.000035,0.02320549,-51.741747
4,25,0.01337939,-135.000020,0.01772730,-136.425676
4,26,0.00866893,134.999946,0.01185110,144.873223
4,27,0.00515039,45.000018,0.00713543,62.483901
4,28,0.00269558,-45.000023,0.00343581,-40.587513
4,29,0.00112705,-135.000054,0.00154120,-155.647743
4,30,0.00027038,135.000017,0.00037102,118.675234
4,31,0.00000000,-135.000023,0.00000000,-136.063690
5,0,0.00000000,135.000022,0.00000000,-43.264327
5,1,0.00045509,-135.000018,0.00062468,61.325506
5,2,0.00189701,135.000055,0.00259422,-24.352157
5,3,0.00453710,45.000023,0.00578356,-139.413289
5,4,0.00866894,-45.000017,0.01201025,117.516080
5,5,0.01459123,-134.999943,0.01994750,35.126745
5,6,0.02251969,135.000020,0.02983820,-43.574445
5,7,0.03250401,45.000037,0.03905869,-128.258355
5,8,0.04436512,-44.999997,0.05038414,144.662489
5,9,0.05766532,-134.999984,0.06137283,50.855083
5,10,0.07171840,135.000036,0.07872912,-50.299243
5,11,0.08564072,45.000002,0.10302847,-146.021297
5,12,0.09843738,-44.999982,0.12051888,127.362842
5,13,0.10911179,-134.999992,0.11055407,45.385655
