theta_deg,sum_db,diff_db
9.7500,-80.460121,-20.645666
10.0000,-80.116280,-20.690586
10.2500,-80.171700,-20.726570
10.5000,-80.607216,-20.753010
10.7500,-81.453049,-20.769613
11.0000,-82.759392,-20.776350
11.2500,-84.677315,-20.773422
11.5000,-87.516418,-20.761263
11.7500,-92.112167,-20.740555
12.0000,-102.874641,-20.712090
12.2500,-100.110123,-20.676849
12.5000,-91.778648,-20.635899
12.7500,-88.001724,-20.590366
13.0000,-85.758987,-20.541405
13.2500,-84.368217,-20.490200
13.5000,-83.554291,-20.437880
13.7500,-83.177399,-20.385540
14.0000,-83.201172,-20.334204
14.2500,-83.590103,-20.284803
14.5000,-84.368217,-20.238171
14.7500,-85.591354,-20.195095
15.0000,-87.377098,-20.156212
15.2500,-89.984169,-20.122049
15.5000,-94.077286,-20.093094
15.7500,-102.243744,-20.069721
16.0000,-107.821007,-20.052183
16.2500,-96.365463,-20.040752
16.5000,-92.044052,-20.035530
16.7500,-89.516716,-20.036655
17.0000,-87.957413,-20.044172
17.2500,-87.023018,-20.058117
17.5000,-86.537102,-20.078487
17.7500,-86.444008,-20.105270
18.0000,-86.717392,-20.138447
18.2500,-87.368042,-20.178028
18.5000,-88.396461,-20.223984
18.7500,-89.936127,-20.276316
19.0000,-92.082909,-20.335062
19.2500,-95.283096,-20.400269
19.5000,-100.650444,-20.471985
19.7500,-116.539070,-20.550282
20.0000,-104.676895,-20.635250
20.2500,-97.973999,-20.727015
20.5000,-94.697350,-20.825684
20.7500,-92.712830,-20.931366
21.0000,-91.452248,-21.044195
21.2500,-90.767303,-21.164286
21.5000,-90.498474,-21.291712
21.7500,-90.616928,-21.426611
22.0000,-91.013245,-21.568954
22.2500,-91.835716,-21.718803
22.5000,-93.060226,-21.876087
22.7500,-94.710846,-22.040741
23.0000,-97.053673,-22.212599
23.2500,-100.519577,-22.391424
23.5000,-106.254303,-22.576923
23.7500,-126.402557,-22.768719
24.0000,-109.082794,-22.966291
24.2500,-103.105392,-23.169102
24.5000,-100.017395,-23.376411
24.7500,-98.257256,-23.587530
25.0000,-97.175323,-23.801420
25.2500,-96.715195,-24.017155
25.5000,-96.618225,-24.233593
25.7500,-96.891670,-24.449440
26.0000,-97.524841,-24.663361
26.2500,-98.526520,-24.873896
26.5000,-99.900444,-25.079590
26.7500,-101.701859,-25.278820
27.0000,-104.084274,-25.469921
27.2500,-107.609741,-25.651314
27.5000,-112.509499,-25.821249
27.7500,-123.499565,-25.978191
28.0000,-123.530006,-26.120605
28.2500,-116.261261,-26.247026
28.5000,-113.160645,-26.356279
28.7500,-112.552155,-26.447191
29.0000,-112.028915,-26.518991
29.2500,-113.816689,-26.570938
29.5000,-116.259781,-26.602724
29.7500,-121.977142,-26.614243
30.0000,-140.817688,-26.605616
30.2500,-122.372925,-26.577282
30.5000,-116.013802,-26.529945
