theta_deg,sum_db,diff_db
-54.2500,-81.957733,-22.174395
-54.0000,-82.825890,-22.086174
-53.7500,-83.896530,-22.000818
-53.5000,-85.281059,-21.918480
-53.2500,-87.033905,-21.839359
-53.0000,-89.354469,-21.763687
-52.7500,-92.674171,-21.691582
-52.5000,-98.156250,-21.623194
-52.2500,-116.506531,-21.558702
-52.0000,-100.712021,-21.498232
-51.7500,-94.269272,-21.441860
-51.5000,-90.697083,-21.389641
-51.2500,-88.391373,-21.341743
-51.0000,-86.728424,-21.298159
-50.7500,-85.474998,-21.258972
-50.5000,-84.561844,-21.224192
-50.2500,-83.891594,-21.193840
-50.0000,-83.463577,-21.167973
-49.7500,-83.212387,-21.146488
-49.5000,-83.110588,-21.129452
-49.2500,-83.220810,-21.116776
-49.0000,-83.478745,-21.108433
-48.7500,-83.885918,-21.104319
-48.5000,-84.502251,-21.104404
-48.2500,-85.347610,-21.108612
-48.0000,-86.434341,-21.116770
-47.7500,-87.878433,-21.128780
-47.5000,-89.733917,-21.144508
-47.2500,-92.250053,-21.163843
-47.0000,-95.992546,-21.186615
-46.7500,-102.894897,-21.212605
-46.5000,-119.469795,-21.241701
-46.2500,-100.558205,-21.273682
-46.0000,-95.321182,-21.308342
-45.7500,-92.342850,-21.345444
-45.5000,-90.262360,-21.384830
-45.2500,-88.846825,-21.426224
-45.0000,-87.865837,-21.469376
-44.7500,-87.164467,-21.514076
-44.5000,-86.720016,-21.560057
-44.2500,-86.466431,-21.607166
-44.0000,-86.486343,-21.655008
-43.7500,-86.681763,-21.703451
-43.5000,-87.121460,-21.752201
-43.2500,-87.759239,-21.801128
-43.0000,-88.641960,-21.849815
-42.7500,-89.889099,-21.898239
-42.5000,-91.427612,-21.946095
-42.2500,-93.564690,-21.993237
-42.0000,-96.567070,-22.039511
-41.7500,-101.240585,-22.084679
-41.5000,-112.161140,-22.128695
-41.2500,-108.422546,-22.171448
-41.0000,-100.827179,-22.212807
-40.7500,-96.766800,-22.252708
-40.5000,-94.459198,-22.291098
-40.2500,-92.836998,-22.328007
-40.0000,-91.777939,-22.363422
-39.7500,-91.037598,-22.397335
-39.5000,-90.601311,-22.429794
-39.2500,-90.520813,-22.460831
-39.0000,-90.601517,-22.490612
-38.7500,-90.961952,-22.519121
-38.5000,-91.531158,-22.546570
-38.2500,-92.478104,-22.572960
-38.0000,-93.624657,-22.598516
-37.7500,-95.233269,-22.623299
-37.5000,-97.441437,-22.647388
-37.2500,-100.475937,-22.671036
-37.0000,-105.186554,-22.694172
-36.7500,-115.907974,-22.717018
-36.5000,-113.820648,-22.739637
-36.2500,-105.442276,-22.762051
-36.0000,-101.548477,-22.784395
-35.7500,-99.416031,-22.806622
-35.5000,-98.004257,-22.828751
-35.2500,-97.119507,-22.850788
-35.0000,-96.712280,-22.872562
-34.7500,-96.592819,-22.894173
-34.5000,-96.760117,-22.915352
-34.2500,-97.305344,-22.936054
-34.0000,-98.025963,-22.955952
-33.7500,-99.104538,-22.975006
-33.5000,-100.725853,-22.992880
-33.2500,-102.521431,-23.009291
-33.0000,-105.205849,-23.024004
-32.7500,-108.605835,-23.036678
-32.5000,-114.211548,-23.047020
-32.2500,-127.375114,-23.054604
-32.0000,-123.544991,-23.059166
-31.7500,-115.859161,-23.060345
-31.5000,-112.873718,-23.057796
-31.2500,-112.061630,-23.051203
-31.0000,-111.975853,-23.040295
-30.7500,-113.637428,-23.024754
-30.5000,-116.013802,-23.004425
-30.2500,-122.372925,-22.979095
-30.0000,-140.817688,-22.948664
-29.7500,-121.977142,-22.913078
-29.5000,-116.259781,-22.872341
-29.2500,-113.816689,-22.826534
-29.0000,-112.028915,-22.775845
-28.7500,-112.552155,-22.720461
-28.5000,-113.160645,-22.660751
-28.2500,-116.261261,-22.597054
-28.0000,-123.530006,-22.529873
-27.7500,-123.499565,-22.459671
-27.5000,-112.509499,-22.387066
-27.2500,-107.609741,-22.312687
-27.0000,-104.084274,-22.237188
-26.7500,-101.701859,-22.161333
-26.5000,-99.900444,-22.085815
-26.2500,-98.526520,-22.011404
-26.0000,-97.524841,-21.938862
-25.7500,-96.891670,-21.868925
-25.5000,-96.618225,-21.802320
-25.2500,-96.715195,-21.739735
-25.0000,-97.175323,-21.681892
-24.7500,-98.257256,-21.629427
-24.5000,-100.017395,-21.582851
-24.2500,-103.105392,-21.542770
-24.0000,-109.082794,-21.509569
-23.7500,-126.402557,-21.483662
-23.5000,-106.254303,-21.465311
-23.2500,-100.519577,-21.454782
-23.0000,-97.053673,-21.452177
-22.7500,-94.710846,-21.457529
-22.5000,-93.060226,-21.470783
-22.2500,-91.835716,-21.491787
-22.0000,-91.013245,-21.520264
-21.7500,-90.616928,-21.555878
-21.5000,-90.498474,-21.598095
-21.2500,-90.767303,-21.646444
-21.0000,-91.452248,-21.700182
-20.7500,-92.712830,-21.758591
-20.5000,-94.697350,-21.820812
-20.2500,-97.973999,-21.885899
-20.0000,-104.676895,-21.952879
-19.7500,-116.539070,-22.020714
-19.5000,-100.650444,-22.088287
-19.2500,-95.283096,-22.154507
-19.0000,-92.082909,-22.218245
-18.7500,-89.936127,-22.278421
-18.5000,-88.396461,-22.333973
-18.2500,-87.368042,-22.383884
-18.0000,-86.717392,-22.427250
-17.7500,-86.444008,-22.463285
-17.5000,-86.537102,-22.491280
-17.2500,-87.023018,-22.510708
-17.0000,-87.957413,-22.521151
-16.7500,-89.516716,-22.522415
-16.5000,-92.044052,-22.514404
-16.2500,-96.365463,-22.497232
-16.0000,-107.821007,-22.471115
-15.7500,-102.243744,-22.436514
-15.5000,-94.077286,-22.393904
-15.2500,-89.984169,-22.343990
-15.0000,-87.377098,-22.287542
-14.7500,-85.591354,-22.225391
-14.5000,-84.368217,-22.158493
-14.2500,-83.590103,-22.087862
-14.0000,-83.201172,-22.014496
-13.7500,-83.177399,-21.939486
-13.5000,-83.554291,-21.863916
-13.2500,-84.368217,-21.788902
-13.0000,-85.758987,-21.715534
-12.7500,-88.001724,-21.644936
-12.5000,-91.778648,-21.578186
-12.2500,-100.110123,-21.516397
-12.0000,-102.874641,-21.460665
-11.7500,-92.112167,-21.412069
-11.5000,-87.516418,-21.371674
-11.2500,-84.677315,-21.340563
-11.0000,-82.759392,-21.319773
-10.7500,-81.453049,-21.310347
-10.5000,-80.607216,-21.313334
-10.2500,-80.171700,-21.329735
-10.0000,-80.116280,-21.360533
-9.7500,-80.460121,-21.406691
-9.5000,-81.255836,-21.469143
-9.2500,-82.621849,-21.548744
-9.0000,-84.829948,-21.646332
-8.7500,-88.543579,-21.762621
-8.5000,-96.604691,-21.898289
-8.2500,-100.352722,-22.053854
-8.0000,-89.210220,-22.229746
-7.7500,-84.525063,-22.426195
-7.5000,-81.664078,-22.643251
-7.2500,-79.740967,-22.880775
-7.0000,-78.430336,-23.138298
-6.7500,-77.596481,-23.415110
-6.5000,-77.171997,-23.710108
-6.2500,-77.137245,-24.021820
-6.0000,-77.509468,-24.348335
-5.7500,-78.348816,-24.687243
-5.5000,-79.780800,-25.035641
-5.2500,-82.096321,-25.390150
-5.0000,-86.067184,-25.746801
-4.7500,-95.281685,-26.101276
-4.5000,-95.042946,-26.448849
-4.2500,-85.429611,-26.784601
-4.0000,-81.056969,-27.103649
-3.7500,-78.325211,-27.401350
-3.5000,-76.481018,-27.673649
-3.2500,-75.232285,-27.917408
-3.0000,-74.453323,-28.130680
-2.7500,-74.080215,-28.312977
-2.5000,-74.102310,-28.465502
-2.2500,-74.539200,-28.591173
-2.0000,-75.462570,-28.694653
-1.7500,-77.025063,-28.782194
-1.5000,-79.562462,-28.861492
-1.2500,-84.057373,-28.941498
-1.0000,-96.397408,-29.032192
-0.7500,-88.962311,-29.144556
-0.5000,-81.172653,-29.290487
-0.2500,-77.221291,-29.482986
0.0000,-74.688805,-29.736488
0.2500,-72.965233,-30.067505
0.5000,-71.805008,-30.495560
0.7500,-71.096466,-31.044994
1.0000,-70.790390,-31.747658
1.2500,-70.881828,-32.647964
1.5000,-71.397507,-33.812347
1.7500,-72.422493,-35.349178
2.0000,-74.133820,-37.457436
2.2500,-76.945618,-40.574116
2.5000,-82.145805,-46.042828
2.7500,-103.159225,-69.963806
3.0000,-83.272919,-46.740089
3.2500,-76.762131,-40.249344
3.5000,-73.176895,-36.500877
3.7500,-70.827049,-33.866959
4.0000,-69.215324,-31.857243
4.2500,-68.134949,-30.258083
4.5000,-67.489639,-28.957981
4.7500,-67.240753,-27.892225
5.0000,-67.387070,-27.020889
5.2500,-67.965645,-26.318647
5.5000,-69.074257,-25.769684
5.7500,-70.911896,-25.364925
6.0000,-73.962280,-25.100750
6.2500,-79.861267,-24.978512
6.5000,-102.097549,-25.004694
6.7500,-78.161346,-25.191990
7.0000,-72.373817,-25.561363
7.2500,-69.027199,-26.146107
7.5000,-66.796082,-26.999655
7.7500,-65.255020,-28.211853
8.0000,-64.221237,-29.947462
8.2500,-63.610249,-32.555737
8.5000,-63.388771,-37.009064
8.7500,-63.559193,-49.138893
9.0000,-64.163750,-41.672646
9.2500,-65.301323,-33.535076
9.5000,-67.183289,-29.158813
9.7500,-70.320183,-26.102886
10.0000,-76.486916,-23.738869
10.2500,-93.340111,-21.807957
10.5000,-73.865372,-20.177917
10.7500,-68.276779,-18.771893
11.0000,-65.002548,-17.541054
11.2500,-62.810139,-16.452448
11.5000,-61.292694,-15.482624
11.7500,-60.277134,-14.614300
12.0000,-59.681263,-13.834276
12.2500,-59.472004,-13.132210
12.5000,-59.652443,-12.499748
12.7500,-60.260918,-11.930026
13.0000,-61.390747,-11.417226
13.2500,-63.236092,-10.956336
13.5000,-66.250122,-10.542912
13.7500,-71.900223,-10.172941
14.0000,-121.720039,-9.842694
14.2500,-71.677696,-9.548635
14.5000,-65.732887,-9.287326
14.7500,-62.460548,-9.055387
15.0000,-60.390404,-8.849402
15.2500,-59.080200,-8.665913
15.5000,-58.351765,-8.501366
15.7500,-58.133728,-8.352098
16.0000,-58.419361,-8.214336
16.2500,-59.251740,-8.084217
16.5000,-60.737232,-7.957805
16.7500,-63.089569,-7.831153
17.0000,-66.746948,-7.700365
17.2500,-72.784531,-7.561693
17.5000,-85.524284,-7.411638
17.7500,-96.141968,-7.247053
18.0000,-81.021202,-7.065272
18.2500,-67.076149,-6.864193
18.5000,-58.914036,-6.642380
18.7500,-52.927208,-6.399123
19.0000,-48.127399,-6.134455
19.2500,-44.088936,-5.849152
19.5000,-40.586697,-5.544686
19.7500,-37.486526,-5.223154
20.0000,-34.701752,-4.887163
20.2500,-32.172829,-4.539734
20.5000,-29.857002,-4.184185
20.7500,-27.722483,-3.824009
21.0000,-25.744905,-3.462772
21.2500,-23.905146,-3.104029
21.5000,-22.187927,-2.751251
21.7500,-20.580791,-2.407783
22.0000,-19.073484,-2.076796
22.2500,-17.657389,-1.761284
22.5000,-16.325243,-1.464043
22.7500,-15.070859,-1.187703
23.0000,-13.888847,-0.934701
23.2500,-12.774588,-0.707350
23.5000,-11.724010,-0.507829
23.7500,-10.733552,-0.338240
24.0000,-9.800057,-0.200618
24.2500,-8.920705,-0.096992
24.5000,-8.092984,-0.029411
24.7500,-7.314656,0.000000
25.0000,-6.583704,-0.011009
25.2500,-5.898295,-0.064871
25.5000,-5.256780,-0.164289
25.7500,-4.657657,-0.312310
26.0000,-4.099560,-0.512447
26.2500,-3.581254,-0.768823
26.5000,-3.101607,-1.086358
26.7500,-2.659580,-1.471037
27.0000,-2.254231,-1.930266
27.2500,-1.884693,-2.473403
27.5000,-1.550176,-3.112516
27.7500,-1.249955,-3.863580
28.0000,-0.983374,-4.748361
28.2500,-0.749829,-5.797622
28.5000,-0.548772,-7.056887
28.7500,-0.379705,-8.597668
29.0000,-0.242179,-10.541945
29.2500,-0.135788,-13.124637
29.5000,-0.060168,-16.898312
29.7500,-0.015000,-23.828541
30.0000,0.000000,-36.796158
30.2500,-0.014924,-20.632484
30.5000,-0.059564,-15.357477
30.7500,-0.133749,-12.146710
31.0000,-0.237338,-9.857818
31.2500,-0.370234,-8.099304
31.5000,-0.532366,-6.689442
31.7500,-0.723707,-5.528786
32.0000,-0.944256,-4.556967
32.2500,-1.194053,-3.734495
32.5000,-1.473173,-3.034106
32.7500,-1.781722,-2.436182
33.0000,-2.119869,-1.926048
33.2500,-2.487791,-1.492513
33.5000,-2.885726,-1.126752
33.7500,-3.313955,-0.821702
34.0000,-3.772799,-0.571602
34.2500,-4.262644,-0.371670
34.5000,-4.783906,-0.217886
34.7500,-5.337085,-0.106817
35.0000,-5.922725,-0.035499
35.2500,-6.541433,-0.001343
35.5000,-7.193930,-0.002056
35.7500,-7.880969,-0.035594
36.0000,-8.603416,-0.100108
36.2500,-9.362248,-0.193918
36.5000,-10.158516,-0.315470
36.7500,-10.993451,-0.463332
37.0000,-11.868383,-0.636158
37.2500,-12.784801,-0.832685
37.5000,-13.744397,-1.051714
37.7500,-14.749084,-1.292109
38.0000,-15.800953,-1.552773
38.2500,-16.902439,-1.832672
38.5000,-18.056282,-2.130807
38.7500,-19.265572,-2.446212
39.0000,-20.533953,-2.777992
39.2500,-21.865446,-3.125261
39.5000,-23.264927,-3.487221
39.7500,-24.737932,-3.863101
40.0000,-26.291012,-4.252202
40.2500,-27.932051,-4.653900
40.5000,-29.670391,-5.067641
40.7500,-31.517555,-5.492971
41.0000,-33.487579,-5.929548
41.2500,-35.598274,-6.377114
41.5000,-37.872223,-6.835579
41.7500,-40.339108,-7.304955
42.0000,-43.038826,-7.785449
42.2500,-46.027237,-8.277417
42.5000,-49.384888,-8.781438
42.7500,-53.237061,-9.298265
43.0000,-57.793022,-9.828919
43.2500,-63.443340,-10.374650
43.5000,-71.091682,-10.937002
43.7500,-83.965469,-11.517838
44.0000,-97.224464,-12.119400
44.2500,-98.008606,-12.744291
44.5000,-79.033600,-13.395683
44.7500,-71.763054,-14.077234
45.0000,-67.338493,-14.793379
45.2500,-64.315979,-15.549363
45.5000,-62.157253,-16.351559
45.7500,-60.597504,-17.207815
46.0000,-59.489941,-18.127855
46.2500,-58.744499,-19.124063
46.5000,-58.303944,-20.212614
46.7500,-58.136543,-21.415176
47.0000,-58.223305,-22.761992
47.2500,-58.560337,-24.297220
47.5000,-59.155735,-26.089134
47.7500,-60.032753,-28.252380
48.0000,-61.242935,-31.003376
48.2500,-62.875000,-34.834732
48.5000,-65.103111,-41.375557
48.7500,-68.319603,-64.702042
49.0000,-73.667625,-40.708603
49.2500,-90.257614,-35.210300
49.5000,-76.954140,-32.043129
49.7500,-70.263458,-29.864891
50.0000,-66.736267,-28.240772
50.2500,-64.432434,-26.974756
50.5000,-62.806252,-25.961153
50.7500,-61.620201,-25.136890
51.0000,-60.758595,-24.461334
51.2500,-60.148159,-23.906727
51.5000,-59.747017,-23.453449
51.7500,-59.528179,-23.086987
52.0000,-59.472752,-22.796631
52.2500,-59.569187,-22.574175
52.5000,-59.816360,-22.413103
52.7500,-60.212051,-22.308537
53.0000,-60.762512,-22.256517
53.2500,-61.478024,-22.253992
53.5000,-62.381214,-22.298676
53.7500,-63.503262,-22.388771
54.0000,-64.896965,-22.523022
54.2500,-66.645088,-22.700752
54.5000,-68.907478,-22.921572
54.7500,-72.015305,-23.185566
55.0000,-76.855751,-23.493267
55.2500,-88.246803,-23.845778
55.5000,-84.057755,-24.244389
55.7500,-75.972855,-24.691387
56.0000,-72.076332,-25.189510
56.2500,-69.586388,-25.742357
56.5000,-67.814781,-26.354578
56.7500,-66.500610,-27.032242
57.0000,-65.509460,-27.783155
57.2500,-64.758011,-28.617584
57.5000,-64.199020,-29.549253
57.7500,-63.802601,-30.596830
58.0000,-63.544308,-31.786591
58.2500,-63.413422,-33.156952
58.5000,-63.394905,-34.766853
58.7500,-63.487106,-36.713638
59.0000,-63.680611,-39.175678
59.2500,-63.975597,-42.535316
59.5000,-64.378883,-47.898376
59.7500,-64.893219,-63.306480
60.0000,-65.523163,-51.839886
60.2500,-66.281044,-44.896355
60.5000,-67.190872,-41.201931
60.7500,-68.266891,-38.706532
61.0000,-69.555389,-36.843880
61.2500,-71.119095,-35.374416
61.5000,-73.065239,-34.173512
61.7500,-75.587761,-33.168377
62.0000,-79.137840,-32.312603
62.2500,-85.091782,-31.574295
62.5000,-113.349091,-30.931507
62.7500,-86.126320,-30.367359
63.0000,-80.115540,-29.869356
63.2500,-76.760452,-29.427708
63.5000,-74.475105,-29.034470
63.7500,-72.794991,-28.683310
64.0000,-71.491684,-28.369085
64.2500,-70.462845,-28.087276
64.5000,-69.640205,-27.834133
64.7500,-68.977142,-27.606533
65.0000,-68.446289,-27.401552
65.2500,-68.030624,-27.217094
65.5000,-67.721909,-27.050745
65.7500,-67.487915,-26.900677
66.0000,-67.333473,-26.765249
66.2500,-67.251244,-26.642969
66.5000,-67.240860,-26.532469
66.7500,-67.284134,-26.432560
67.0000,-67.396713,-26.341982
67.2500,-67.558891,-26.259985
67.5000,-67.786743,-26.185421
67.7500,-68.069313,-26.117508
68.0000,-68.404755,-26.055653
68.2500,-68.808929,-25.998976
68.5000,-69.270386,-25.946918
68.7500,-69.796860,-25.898954
69.0000,-70.397636,-25.854565
69.2500,-71.074234,-25.813183
69.5000,-71.838654,-25.774456
69.7500,-72.702782,-25.738007
70.0000,-73.679321,-25.703537
70.2500,-74.807388,-25.670609
70.5000,-76.106613,-25.639000
70.7500,-77.639381,-25.608589
71.0000,-79.465324,-25.579056
71.2500,-81.787308,-25.550196
71.5000,-84.877197,-25.521948
71.7500,-89.602654,-25.494080
72.0000,-100.450409,-25.466516
72.2500,-97.530762,-25.439220
72.5000,-89.030563,-25.412003
72.7500,-84.936859,-25.384895
73.0000,-82.263214,-25.357740
73.2500,-80.312698,-25.330708
73.5000,-78.775414,-25.303553
73.7500,-77.546097,-25.276371
74.0000,-76.518585,-25.249184
74.2500,-75.660225,-25.221889
74.5000,-74.928688,-25.194628
74.7500,-74.295113,-25.167328
75.0000,-73.743683,-25.140026
75.2500,-73.270164,-25.112780
75.5000,-72.850021,-25.085604
75.7500,-72.491211,-25.058458
76.0000,-72.182404,-25.031506
76.2500,-71.907089,-25.004637
76.5000,-71.673225,-24.977982
76.7500,-71.473419,-24.951576
77.0000,-71.310471,-24.925373
77.2500,-71.162422,-24.899448
77.5000,-71.046539,-24.873863
77.7500,-70.955750,-24.848654
78.0000,-70.880470,-24.823761
78.2500,-70.829750,-24.799273
78.5000,-70.797440,-24.775177
78.7500,-70.782677,-24.751616
79.0000,-70.778320,-24.728443
79.2500,-70.788719,-24.705753
79.5000,-70.814934,-24.683569
79.7500,-70.852707,-24.661924
80.0000,-70.902885,-24.640797
80.2500,-70.958145,-24.620190
80.5000,-71.028580,-24.600212
80.7500,-71.105148,-24.580715
81.0000,-71.193306,-24.561804
81.2500,-71.281296,-24.543497
81.5000,-71.389938,-24.525707
81.7500,-71.489410,-24.508553
82.0000,-71.602921,-24.491976
82.2500,-71.722046,-24.475933
82.5000,-71.845474,-24.460573
82.7500,-71.966461,-24.445724
83.0000,-72.096161,-24.431473
83.2500,-72.224274,-24.417780
83.5000,-72.355911,-24.404633
83.7500,-72.493248,-24.392092
84.0000,-72.614967,-24.380159
84.2500,-72.751442,-24.368723
84.5000,-72.887962,-24.357836
84.7500,-73.022331,-24.347498
85.0000,-73.154388,-24.337696
85.2500,-73.282234,-24.328476
85.5000,-73.402008,-24.319708
85.7500,-73.530350,-24.311497
86.0000,-73.647079,-24.303768
86.2500,-73.759254,-24.296541
86.5000,-73.876740,-24.289822
86.7500,-73.979340,-24.283672
87.0000,-74.075325,-24.277918
87.2500,-74.165443,-24.272661
87.5000,-74.251511,-24.267868
87.7500,-74.337433,-24.263573
88.0000,-74.404839,-24.259699
88.2500,-74.470222,-24.256346
88.5000,-74.533516,-24.253483
88.7500,-74.578568,-24.251007
89.0000,-74.624374,-24.248970
89.2500,-74.653648,-24.247425
89.5000,-74.670952,-24.246302
89.7500,-74.680397,-24.245617
90.0000,-74.689331,-24.245426
