theta_deg,sum_db,diff_db
-52.2500,-88.534508,-20.239649
-52.0000,-89.609253,-20.235893
-51.7500,-91.108467,-20.230740
-51.5000,-93.221626,-20.224293
-51.2500,-96.335220,-20.216549
-51.0000,-101.740997,-20.207710
-50.7500,-123.668777,-20.197849
-50.5000,-102.797409,-20.187111
-50.2500,-96.355904,-20.175636
-50.0000,-92.653351,-20.163544
-49.7500,-90.098099,-20.151045
-49.5000,-88.242416,-20.138292
-49.2500,-86.736313,-20.125404
-49.0000,-85.590431,-20.112581
-48.7500,-84.730606,-20.099985
-48.5000,-84.054276,-20.087740
-48.2500,-83.555748,-20.075947
-48.0000,-83.257401,-20.064804
-47.7500,-83.122375,-20.054407
-47.5000,-83.175995,-20.044844
-47.2500,-83.423950,-20.036179
-47.0000,-83.870392,-20.028475
-46.7500,-84.571686,-20.021820
-46.5000,-85.601044,-20.016136
-46.2500,-86.989365,-20.011524
-46.0000,-88.954834,-20.007925
-45.7500,-91.960114,-20.005276
-45.5000,-97.010635,-20.003565
-45.2500,-113.360382,-20.002666
-45.0000,-99.602631,-20.002502
-44.7500,-92.686691,-20.002954
-44.5000,-88.853531,-20.003937
-44.2500,-86.333305,-20.005333
-44.0000,-84.456802,-20.006926
-43.7500,-83.019218,-20.008642
-43.5000,-81.938011,-20.010321
-43.2500,-81.138069,-20.011885
-43.0000,-80.566780,-20.013157
-42.7500,-80.227234,-20.014078
-42.5000,-80.085640,-20.014565
-42.2500,-80.172813,-20.014551
-42.0000,-80.492104,-20.014097
-41.7500,-81.057388,-20.013073
-41.5000,-81.946648,-20.011637
-41.2500,-83.225548,-20.009834
-41.0000,-85.069389,-20.007828
-40.7500,-87.828758,-20.005749
-40.5000,-92.520233,-20.003851
-40.2500,-105.178871,-20.002420
-40.0000,-97.296921,-20.001717
-39.7500,-89.601181,-20.002171
-39.5000,-85.614670,-20.004135
-39.2500,-82.962807,-20.008057
-39.0000,-81.063683,-20.014429
-38.7500,-79.638588,-20.023750
-38.5000,-78.591881,-20.036583
-38.2500,-77.849976,-20.053453
-38.0000,-77.366959,-20.075018
-37.7500,-77.137077,-20.101812
-37.5000,-77.143349,-20.134464
-37.2500,-77.416298,-20.173599
-37.0000,-77.976486,-20.219799
-36.7500,-78.886375,-20.273649
-36.5000,-80.232704,-20.335714
-36.2500,-82.240608,-20.406569
-36.0000,-85.327911,-20.486708
-35.7500,-90.933540,-20.576574
-35.5000,-126.685524,-20.676617
-35.2500,-90.884201,-20.787191
-35.0000,-84.738968,-20.908543
-34.7500,-81.242821,-21.040880
-34.5000,-78.859985,-21.184263
-34.2500,-77.137245,-21.338694
-34.0000,-75.888390,-21.504023
-33.7500,-74.988892,-21.679945
-33.5000,-74.400772,-21.865955
-33.2500,-74.090034,-22.061398
-33.0000,-74.061119,-22.265453
-32.7500,-74.308693,-22.476969
-32.5000,-74.885559,-22.694609
-32.2500,-75.848648,-22.916662
-32.0000,-77.314690,-23.141327
-31.7500,-79.525673,-23.366297
-31.5000,-83.123062,-23.589123
-31.2500,-90.496033,-23.806931
-31.0000,-97.888069,-24.016695
-30.7500,-84.882286,-24.215195
-30.5000,-79.881546,-24.399035
-30.2500,-76.813675,-24.564734
-30.0000,-74.688805,-24.708939
-29.7500,-73.157478,-24.828455
-29.5000,-72.063843,-24.920513
-29.2500,-71.324020,-24.982704
-29.0000,-70.903564,-25.013340
-28.7500,-70.776978,-25.011433
-28.5000,-70.962593,-24.976784
-28.2500,-71.489777,-24.910088
-28.0000,-72.420456,-24.812798
-27.7500,-73.888718,-24.687231
-27.5000,-76.158768,-24.536257
-27.2500,-79.900696,-24.363396
-27.0000,-87.993210,-24.172520
-26.7500,-91.683266,-23.967747
-26.5000,-80.497498,-23.753319
-26.2500,-75.758980,-23.533466
-26.0000,-72.811386,-23.312260
-25.7500,-70.762238,-23.093588
-25.5000,-69.298882,-22.881062
-25.2500,-68.272881,-22.677938
-25.0000,-67.612381,-22.487160
-24.7500,-67.280434,-22.311260
-24.5000,-67.274277,-22.152382
-24.2500,-67.610054,-22.012283
-24.0000,-68.345787,-21.892284
-23.7500,-69.574303,-21.793291
-23.5000,-71.515823,-21.715746
-23.2500,-74.671471,-21.659634
-23.0000,-80.742599,-21.624487
-22.7500,-99.937637,-21.609184
-22.5000,-78.599205,-21.612099
-22.2500,-72.889465,-21.630938
-22.0000,-69.545822,-21.662712
-21.7500,-67.280769,-21.703691
-21.5000,-65.677704,-21.749374
-21.2500,-64.554039,-21.794500
-21.0000,-63.825420,-21.833057
-20.7500,-63.448883,-21.858387
-20.5000,-63.417885,-21.863304
-20.2500,-63.750919,-21.840500
-20.0000,-64.503120,-21.782713
-19.7500,-65.792839,-21.683197
-19.5000,-67.861145,-21.536156
-19.2500,-71.312523,-21.337200
-19.0000,-78.440453,-21.083660
-18.7500,-86.512970,-20.774799
-18.5000,-73.059074,-20.411964
-18.2500,-67.983307,-19.998339
-18.0000,-64.896500,-19.538780
-17.7500,-62.790371,-19.039352
-17.5000,-61.314117,-18.506939
-17.2500,-60.311745,-17.948807
-17.0000,-59.708420,-17.372196
-16.7500,-59.474602,-16.784006
-16.5000,-59.612846,-16.190607
-16.2500,-60.159721,-15.597670
-16.0000,-61.197876,-15.010110
-15.7500,-62.898136,-14.432069
-15.5000,-65.649330,-13.866901
-15.2500,-70.595734,-13.317257
-15.0000,-86.723701,-12.785121
-14.7500,-73.394745,-12.271867
-14.5000,-66.526405,-11.778335
-14.2500,-62.937286,-11.304857
-14.0000,-60.691811,-10.851369
-13.7500,-59.259209,-10.417391
-13.5000,-58.434074,-10.002122
-13.2500,-58.135056,-9.604459
-13.0000,-58.348118,-9.223055
-12.7500,-59.114220,-8.856338
-12.5000,-60.539330,-8.502562
-12.2500,-62.835419,-8.159867
-12.0000,-66.441467,-7.826302
-11.7500,-72.436470,-7.499879
-11.5000,-85.140686,-7.178644
-11.2500,-96.176216,-6.860726
-11.0000,-80.161819,-6.544387
-10.7500,-66.340034,-6.228087
-10.5000,-58.167934,-5.910540
-10.2500,-52.148785,-5.590756
-10.0000,-47.310375,-5.268093
-9.7500,-43.230759,-4.942269
-9.5000,-39.687000,-4.613388
-9.2500,-36.545753,-4.281947
-9.0000,-33.720821,-3.948816
-8.7500,-31.153015,-3.615218
-8.5000,-28.799822,-3.282700
-8.2500,-26.629667,-2.953091
-8.0000,-24.618343,-2.628455
-7.7500,-22.746908,-2.311044
-7.5000,-21.000248,-2.003268
-7.2500,-19.366034,-1.707632
-7.0000,-17.834160,-1.426724
-6.7500,-16.396152,-1.163167
-6.5000,-15.044903,-0.919625
-6.2500,-13.774334,-0.698769
-6.0000,-12.579242,-0.503286
-5.7500,-11.455133,-0.335892
-5.5000,-10.398097,-0.199337
-5.2500,-9.404716,-0.096439
-5.0000,-8.471983,-0.030115
-4.7500,-7.597260,-0.003431
-4.5000,-6.778204,-0.019667
-4.2500,-6.012731,-0.082387
-4.0000,-5.299001,-0.195552
-3.7500,-4.635371,-0.363639
-3.5000,-4.020373,-0.591829
-3.2500,-3.452705,-0.886233
-3.0000,-2.931206,-1.254225
-2.7500,-2.454843,-1.704907
-2.5000,-2.022704,-2.249781
-2.2500,-1.633978,-2.903785
-2.0000,-1.287958,-3.686924
-1.7500,-0.984029,-4.626936
-1.5000,-0.721656,-5.764059
-1.2500,-0.500389,-7.159981
-1.0000,-0.319853,-8.916641
-0.7500,-0.179745,-11.221510
-0.5000,-0.079832,-14.482385
-0.2500,-0.019950,-19.914553
0.0000,0.000000,-38.249439
0.2500,-0.019950,-22.300041
0.5000,-0.079832,-15.643784
0.7500,-0.179745,-11.966915
1.0000,-0.319853,-9.446442
1.2500,-0.500389,-7.554546
1.5000,-0.721656,-6.063983
1.7500,-0.984029,-4.855886
2.0000,-1.287958,-3.860212
2.2500,-1.633978,-3.032170
2.5000,-2.022704,-2.341379
2.7500,-2.454843,-1.766248
3.0000,-2.931206,-1.290881
3.2500,-3.452705,-0.903194
3.5000,-4.020373,-0.593776
3.7500,-4.635371,-0.355123
4.0000,-5.299001,-0.181125
4.2500,-6.012731,-0.066706
4.5000,-6.778204,-0.007567
4.7500,-7.597260,0.000000
5.0000,-8.471983,-0.040732
5.2500,-9.404716,-0.126820
5.5000,-10.398097,-0.255560
5.7500,-11.455133,-0.424408
6.0000,-12.579242,-0.630922
6.2500,-13.774334,-0.872706
6.5000,-15.044903,-1.147363
6.7500,-16.396152,-1.452461
7.0000,-17.834160,-1.785489
7.2500,-19.366034,-2.143833
7.5000,-21.000248,-2.524753
7.7500,-22.746908,-2.925361
8.0000,-24.618343,-3.342628
8.2500,-26.629667,-3.773368
8.5000,-28.799822,-4.214268
8.7500,-31.153015,-4.661917
9.0000,-33.720821,-5.112841
9.2500,-36.545753,-5.563578
9.5000,-39.687000,-6.010746
9.7500,-43.230759,-6.451144
10.0000,-47.310375,-6.881834
10.2500,-52.148785,-7.300258
10.5000,-58.167934,-7.704337
10.7500,-66.340034,-8.092539
11.0000,-80.161819,-8.463967
11.2500,-96.176216,-8.818380
11.5000,-85.140686,-9.156208
11.7500,-72.436470,-9.478524
12.0000,-66.441467,-9.786991
12.2500,-62.835419,-10.083780
12.5000,-60.539330,-10.371489
12.7500,-59.114220,-10.653017
13.0000,-58.348118,-10.931452
13.2500,-58.135056,-11.209998
13.5000,-58.434074,-11.491858
13.7500,-59.259209,-11.780149
14.0000,-60.691811,-12.077855
14.2500,-62.937286,-12.387751
14.5000,-66.526405,-12.712382
14.7500,-73.394745,-13.054014
15.0000,-86.723701,-13.414620
15.2500,-70.595734,-13.795845
15.5000,-65.649330,-14.199003
15.7500,-62.898136,-14.625034
16.0000,-61.197876,-15.074490
16.2500,-60.159721,-15.547491
16.5000,-59.612846,-16.043699
16.7500,-59.474602,-16.562231
17.0000,-59.708420,-17.101603
17.2500,-60.311745,-17.659679
17.5000,-61.314117,-18.233545
17.7500,-62.790371,-18.819443
18.0000,-64.896500,-19.412615
18.2500,-67.983307,-20.007326
18.5000,-73.059074,-20.596752
18.7500,-86.512970,-21.173019
19.0000,-78.440453,-21.727335
19.2500,-71.312523,-22.250139
19.5000,-67.861145,-22.731590
19.7500,-65.792839,-23.161982
20.0000,-64.503120,-23.532408
20.2500,-63.750919,-23.835457
20.5000,-63.417885,-24.065933
20.7500,-63.448883,-24.221212
21.0000,-63.825420,-24.301590
21.2500,-64.554039,-24.310305
21.5000,-65.677704,-24.253113
21.7500,-67.280769,-24.137783
22.0000,-69.545822,-23.973333
22.2500,-72.889465,-23.769497
22.5000,-78.599205,-23.536068
22.7500,-99.937637,-23.282339
23.0000,-80.742599,-23.016912
23.2500,-74.671471,-22.747393
23.5000,-71.515823,-22.480459
23.7500,-69.574303,-22.221659
24.0000,-68.345787,-21.975651
24.2500,-67.610054,-21.746258
24.5000,-67.274277,-21.536491
24.7500,-67.280434,-21.348743
25.0000,-67.612381,-21.184828
25.2500,-68.272881,-21.046104
25.5000,-69.298882,-20.933517
25.7500,-70.762238,-20.847673
26.0000,-72.811386,-20.788919
26.2500,-75.758980,-20.757324
26.5000,-80.497498,-20.752764
26.7500,-91.683266,-20.774929
27.0000,-87.993210,-20.823290
27.2500,-79.900696,-20.897156
27.5000,-76.158768,-20.995697
27.7500,-73.888718,-21.117868
28.0000,-72.420456,-21.262419
28.2500,-71.489777,-21.427986
28.5000,-70.962593,-21.612892
28.7500,-70.776978,-21.815302
29.0000,-70.903564,-22.033102
29.2500,-71.324020,-22.263950
29.5000,-72.063843,-22.505207
29.7500,-73.157478,-22.753946
30.0000,-74.688805,-23.007069
30.2500,-76.813675,-23.261059
30.5000,-79.881546,-23.512318
30.7500,-84.882286,-23.756979
31.0000,-97.888069,-23.991129
31.2500,-90.496033,-24.210825
31.5000,-83.123062,-24.412140
31.7500,-79.525673,-24.591400
32.0000,-77.314690,-24.745329
32.2500,-75.848648,-24.871004
32.5000,-74.885559,-24.966280
32.7500,-74.308693,-25.029413
33.0000,-74.061119,-25.059731
33.2500,-74.090034,-25.057152
33.5000,-74.400772,-25.022476
33.7500,-74.988892,-24.957111
34.0000,-75.888390,-24.863113
34.2500,-77.137245,-24.743145
34.5000,-78.859985,-24.600143
34.7500,-81.242821,-24.437330
35.0000,-84.738968,-24.257961
35.2500,-90.884201,-24.065411
35.5000,-126.685524,-23.862862
35.7500,-90.933540,-23.653402
36.0000,-85.327911,-23.439831
36.2500,-82.240608,-23.224669
36.5000,-80.232704,-23.010223
36.7500,-78.886375,-22.798462
37.0000,-77.976486,-22.591074
37.2500,-77.416298,-22.389486
37.5000,-77.143349,-22.194878
37.7500,-77.137077,-22.008209
38.0000,-77.366959,-21.830194
38.2500,-77.849976,-21.661337
38.5000,-78.591881,-21.502060
38.7500,-79.638588,-21.352497
39.0000,-81.063683,-21.212780
39.2500,-82.962807,-21.082850
39.5000,-85.614670,-20.962582
39.7500,-89.601181,-20.851761
40.0000,-97.296921,-20.750093
40.2500,-105.178871,-20.657301
40.5000,-92.520233,-20.572918
40.7500,-87.828758,-20.496588
41.0000,-85.069389,-20.427868
41.2500,-83.225548,-20.366241
41.5000,-81.946648,-20.311308
41.7500,-81.057388,-20.262562
42.0000,-80.492104,-20.219574
42.2500,-80.172813,-20.181793
42.5000,-80.085640,-20.148905
42.7500,-80.227234,-20.120409
43.0000,-80.566780,-20.095911
43.2500,-81.138069,-20.075045
43.5000,-81.938011,-20.057409
43.7500,-83.019218,-20.042740
44.0000,-84.456802,-20.030693
44.2500,-86.333305,-20.021015
44.5000,-88.853531,-20.013409
44.7500,-92.686691,-20.007729
45.0000,-99.602631,-20.003784
45.2500,-113.360382,-20.001354
45.5000,-97.010635,-20.000322
45.7500,-91.960114,-20.000526
46.0000,-88.954834,-20.001911
46.2500,-86.989365,-20.004349
46.5000,-85.601044,-20.007767
46.7500,-84.571686,-20.012133
47.0000,-83.870392,-20.017298
47.2500,-83.423950,-20.023281
47.5000,-83.175995,-20.030012
47.7500,-83.122375,-20.037420
48.0000,-83.257401,-20.045467
48.2500,-83.555748,-20.054115
48.5000,-84.054276,-20.063320
48.7500,-84.730606,-20.072958
49.0000,-85.590431,-20.082985
49.2500,-86.736313,-20.093369
49.5000,-88.242416,-20.104010
49.7500,-90.098099,-20.114805
50.0000,-92.653351,-20.125685
50.2500,-96.355904,-20.136583
50.5000,-102.797409,-20.147350
50.7500,-123.668777,-20.157917
51.0000,-101.740997,-20.168190
51.2500,-96.335220,-20.178053
51.5000,-93.221626,-20.187462
51.7500,-91.108467,-20.196228
52.0000,-89.609253,-20.204346
52.2500,-88.534508,-20.211700
52.5000,-87.715546,-20.218220
52.7500,-87.119263,-20.223816
53.0000,-86.722115,-20.228426
53.2500,-86.532471,-20.232025
53.5000,-86.437904,-20.234539
53.7500,-86.506805,-20.235956
54.0000,-86.740524,-20.236300
54.2500,-87.065536,-20.235504
54.5000,-87.591003,-20.233612
54.7500,-88.239288,-20.230656
55.0000,-89.011391,-20.226671
55.2500,-90.049423,-20.221689
55.5000,-91.286095,-20.215776
55.7500,-92.732224,-20.209044
56.0000,-94.684860,-20.201504
56.2500,-97.293365,-20.193350
56.5000,-100.795250,-20.184610
56.7500,-106.964462,-20.175409
57.0000,-140.511642,-20.165867
57.2500,-107.603195,-20.156094
57.5000,-101.791473,-20.146294
57.7500,-98.303452,-20.136532
58.0000,-96.223145,-20.126934
58.2500,-94.555748,-20.117666
58.5000,-93.377319,-20.108860
58.7500,-92.427048,-20.100647
59.0000,-91.798180,-20.093163
59.2500,-91.250183,-20.086479
59.5000,-90.862389,-20.080826
59.7500,-90.644112,-20.076191
60.0000,-90.459610,-20.072783
60.2500,-90.517151,-20.070671
60.5000,-90.532219,-20.069983
60.7500,-90.794968,-20.070751
61.0000,-91.028748,-20.073143
61.2500,-91.417679,-20.077219
61.5000,-91.881981,-20.082962
61.7500,-92.487534,-20.090525
62.0000,-93.080673,-20.099926
62.2500,-93.900833,-20.111168
62.5000,-94.838959,-20.124350
62.7500,-95.941910,-20.139486
63.0000,-97.298264,-20.156609
63.2500,-98.818123,-20.175716
63.5000,-100.633484,-20.196766
63.7500,-103.098457,-20.219818
64.0000,-106.416321,-20.244789
64.2500,-111.166542,-20.271702
64.5000,-122.832603,-20.300610
64.7500,-117.037018,-20.331310
65.0000,-110.645706,-20.363880
65.2500,-106.453156,-20.398254
65.5000,-103.743042,-20.434401
65.7500,-101.968964,-20.472174
66.0000,-100.690369,-20.511646
66.2500,-99.667068,-20.552656
66.5000,-98.817055,-20.595160
66.7500,-98.154297,-20.639057
67.0000,-97.695969,-20.684357
67.2500,-97.302246,-20.730829
67.5000,-97.019226,-20.778553
67.7500,-96.701088,-20.827333
68.0000,-96.587082,-20.877085
68.2500,-96.592819,-20.927818
68.5000,-96.589134,-20.979313
68.7500,-96.603424,-21.031559
69.0000,-96.760109,-21.084423
69.2500,-96.889969,-21.137825
69.5000,-97.136459,-21.191685
69.7500,-97.499374,-21.245918
70.0000,-97.771545,-21.300362
70.2500,-98.212746,-21.354984
70.5000,-98.653709,-21.409721
70.7500,-99.084892,-21.464401
71.0000,-99.483093,-21.518986
71.2500,-100.135941,-21.573387
71.5000,-100.723862,-21.627533
71.7500,-101.642365,-21.681366
72.0000,-102.363731,-21.734722
72.2500,-103.010216,-21.787569
72.5000,-103.798035,-21.839838
72.7500,-104.792336,-21.891459
73.0000,-105.945297,-21.942425
73.2500,-107.086876,-21.992607
73.5000,-108.790657,-22.041969
73.7500,-110.541168,-22.090424
74.0000,-111.769714,-22.137936
74.2500,-114.389084,-22.184525
74.5000,-115.531326,-22.230022
74.7500,-119.285629,-22.274492
75.0000,-122.878876,-22.317867
75.2500,-131.755646,-22.360144
75.5000,-141.123993,-22.401291
75.7500,-121.974274,-22.441254
76.0000,-123.131401,-22.479973
76.2500,-118.499458,-22.517548
76.5000,-118.054276,-22.553890
76.7500,-115.571228,-22.589020
77.0000,-116.173103,-22.622910
77.2500,-114.923294,-22.655598
77.5000,-113.693275,-22.687063
77.7500,-113.975288,-22.717287
78.0000,-112.652939,-22.746336
78.2500,-112.403397,-22.774178
78.5000,-113.467728,-22.800798
78.7500,-112.090218,-22.826319
79.0000,-111.432350,-22.850657
79.2500,-111.862373,-22.873856
79.5000,-112.974968,-22.895947
79.7500,-111.829803,-22.917002
80.0000,-112.997925,-22.936951
80.2500,-112.944672,-22.955885
80.5000,-111.952438,-22.973841
80.7500,-112.311058,-22.990814
81.0000,-113.098183,-23.006824
81.2500,-113.687248,-23.021938
81.5000,-113.407257,-23.036179
81.7500,-113.536301,-23.049574
82.0000,-114.803589,-23.062132
82.2500,-115.325943,-23.073919
82.5000,-115.157181,-23.084961
82.7500,-115.998932,-23.095272
83.0000,-117.022163,-23.104900
83.2500,-117.312149,-23.113878
83.5000,-116.827782,-23.122219
83.7500,-118.058510,-23.129971
84.0000,-118.030479,-23.137161
84.2500,-119.243546,-23.143810
84.5000,-122.222015,-23.149956
84.7500,-122.128159,-23.155615
85.0000,-121.776512,-23.160837
85.2500,-123.598106,-23.165623
85.5000,-123.851135,-23.170012
85.7500,-125.311813,-23.174017
86.0000,-127.714371,-23.177683
86.2500,-126.673035,-23.180998
86.5000,-125.128494,-23.184006
86.7500,-130.329239,-23.186722
87.0000,-129.667236,-23.189167
87.2500,-136.954514,-23.191341
87.5000,-140.017105,-23.193287
87.7500,-130.435562,-23.195011
88.0000,-134.251755,-23.196499
88.2500,-135.221588,-23.197792
88.5000,-128.389343,-23.198895
88.7500,-137.801376,-23.199808
89.0000,-147.673630,-23.200548
89.2500,-167.117981,-23.201122
89.5000,-138.660431,-23.201519
89.7500,-143.996185,-23.201763
90.0000,-152.700928,-23.201836
