theta_deg,sum_db,diff_db
-75.5000,-17.010115,-5.677397
-75.2500,-16.556896,-5.441235
-75.0000,-16.108150,-5.209972
-74.7500,-15.663891,-4.983785
-74.5000,-15.224207,-4.762855
-74.2500,-14.789141,-4.547380
-74.0000,-14.358729,-4.337533
-73.7500,-13.933076,-4.133541
-73.5000,-13.512187,-3.935557
-73.2500,-13.096152,-3.743818
-73.0000,-12.685004,-3.558514
-72.7500,-12.278845,-3.379877
-72.5000,-11.877705,-3.208120
-72.2500,-11.481666,-3.043477
-72.0000,-11.090809,-2.886180
-71.7500,-10.705145,-2.736478
-71.5000,-10.324803,-2.594639
-71.2500,-9.949818,-2.460917
-71.0000,-9.580283,-2.335600
-70.7500,-9.216259,-2.218987
-70.5000,-8.857807,-2.111374
-70.2500,-8.505019,-2.013091
-70.0000,-8.157982,-1.924493
-69.7500,-7.816751,-1.845935
-69.5000,-7.481420,-1.777797
-69.2500,-7.152059,-1.720493
-69.0000,-6.828752,-1.674459
-68.7500,-6.511600,-1.640163
-68.5000,-6.200667,-1.618103
-68.2500,-5.896049,-1.608820
-68.0000,-5.597825,-1.612886
-67.7500,-5.306088,-1.630939
-67.5000,-5.020936,-1.663651
-67.2500,-4.742456,-1.711771
-67.0000,-4.470733,-1.776113
-66.7500,-4.205880,-1.857566
-66.5000,-3.947989,-1.957118
-66.2500,-3.697154,-2.075862
-66.0000,-3.453470,-2.215024
-65.7500,-3.217033,-2.375969
-65.5000,-2.987980,-2.560221
-65.2500,-2.766383,-2.769545
-65.0000,-2.552368,-3.005922
-64.7500,-2.346032,-3.271657
-64.5000,-2.147487,-3.569412
-64.2500,-1.956857,-3.902278
-64.0000,-1.774251,-4.273952
-63.7500,-1.599785,-4.688824
-63.5000,-1.433579,-5.152206
-63.2500,-1.275752,-5.670638
-63.0000,-1.126440,-6.252199
-62.7500,-0.985759,-6.907256
-62.5000,-0.853835,-7.649217
-62.2500,-0.730806,-8.495939
-62.0000,-0.616803,-9.471976
-61.7500,-0.511968,-10.612416
-61.5000,-0.416438,-11.970064
-61.2500,-0.330356,-13.629798
-61.0000,-0.253864,-15.741411
-60.7500,-0.187116,-18.609398
-60.5000,-0.130261,-23.025133
-60.2500,-0.083458,-32.732552
-60.0000,-0.046866,-32.038666
-59.7500,-0.020647,-22.667753
-59.5000,-0.004967,-18.244080
-59.2500,0.000000,-15.319551
-59.0000,-0.005923,-13.135934
-58.7500,-0.022911,-11.397976
-58.5000,-0.051155,-9.959535
-58.2500,-0.090839,-8.737749
-58.0000,-0.142164,-7.680872
-57.7500,-0.205325,-6.754586
-57.5000,-0.280532,-5.934870
-57.2500,-0.367996,-5.204354
-57.0000,-0.467940,-4.550027
-56.7500,-0.580579,-3.961968
-56.5000,-0.706156,-3.432343
-56.2500,-0.844905,-2.954959
-56.0000,-0.997078,-2.524790
-55.7500,-1.162932,-2.137739
-55.5000,-1.342727,-1.790406
-55.2500,-1.536738,-1.479952
-55.0000,-1.745262,-1.203958
-54.7500,-1.968581,-0.960397
-54.5000,-2.207006,-0.747507
-54.2500,-2.460852,-0.563779
-54.0000,-2.730469,-0.407874
-53.7500,-3.016179,-0.278650
-53.5000,-3.318360,-0.175073
-53.2500,-3.637398,-0.096211
-53.0000,-3.973654,-0.041248
-52.7500,-4.327576,-0.009413
-52.5000,-4.699578,0.000000
-52.2500,-5.090127,-0.012347
-52.0000,-5.499688,-0.045812
-51.7500,-5.928779,-0.099773
-51.5000,-6.377917,-0.173618
-51.2500,-6.847669,-0.266709
-51.0000,-7.338630,-0.378418
-50.7500,-7.851429,-0.508063
-50.5000,-8.386721,-0.654926
-50.2500,-8.945230,-0.818238
-50.0000,-9.527691,-0.997160
-49.7500,-10.134936,-1.190781
-49.5000,-10.767776,-1.398079
-49.2500,-11.427160,-1.617953
-49.0000,-12.114058,-1.849168
-48.7500,-12.829521,-2.090350
-48.5000,-13.574661,-2.340005
-48.2500,-14.350697,-2.596474
-48.0000,-15.158897,-2.857960
-47.7500,-16.000681,-3.122490
-47.5000,-16.877514,-3.387942
-47.2500,-17.791006,-3.652060
-47.0000,-18.742844,-3.912452
-46.7500,-19.734798,-4.166626
-46.5000,-20.768755,-4.412014
-46.2500,-21.846714,-4.646046
-46.0000,-22.970642,-4.866177
-45.7500,-24.142551,-5.069949
-45.5000,-25.364292,-5.255095
-45.2500,-26.637432,-5.419557
-45.0000,-27.963108,-5.561594
-44.7500,-29.341599,-5.679842
-44.5000,-30.771656,-5.773343
-44.2500,-32.250122,-5.841612
-44.0000,-33.770195,-5.884626
-43.7500,-35.320515,-5.902864
-43.5000,-36.882481,-5.897231
-43.2500,-38.428291,-5.869064
-43.0000,-39.918148,-5.820053
-42.7500,-41.300030,-5.752192
-42.5000,-42.511131,-5.667697
-42.2500,-43.486691,-5.568945
-42.0000,-44.173645,-5.458394
-41.7500,-44.544502,-5.338540
-41.5000,-44.608040,-5.211825
-41.2500,-44.404900,-5.080645
-41.0000,-43.996407,-4.947284
-40.7500,-43.447273,-4.813881
-40.5000,-42.816982,-4.682441
-40.2500,-42.151608,-4.554807
-40.0000,-41.485729,-4.432670
-39.7500,-40.842857,-4.317547
-39.5000,-40.238281,-4.210829
-39.2500,-39.681469,-4.113750
-39.0000,-39.177681,-4.027416
-38.7500,-38.729576,-3.952812
-38.5000,-38.337841,-3.890824
-38.2500,-38.002476,-3.842240
-38.0000,-37.722385,-3.807761
-37.7500,-37.496658,-3.788027
-37.5000,-37.323681,-3.783613
-37.2500,-37.202255,-3.795048
-37.0000,-37.130924,-3.822814
-36.7500,-37.108501,-3.867381
-36.5000,-37.133625,-3.929182
-36.2500,-37.205437,-4.008633
-36.0000,-37.322777,-4.106161
-35.7500,-37.484921,-4.222177
-35.5000,-37.690918,-4.357097
-35.2500,-37.940022,-4.511353
-35.0000,-38.231491,-4.685383
-34.7500,-38.564133,-4.879653
-34.5000,-38.937183,-5.094644
-34.2500,-39.349319,-5.330848
-34.0000,-39.798939,-5.588814
-33.7500,-40.284191,-5.869089
-33.5000,-40.802151,-6.172263
-33.2500,-41.350178,-6.498951
-33.0000,-41.923546,-6.849791
-32.7500,-42.517147,-7.225471
-32.5000,-43.124256,-7.626659
-32.2500,-43.736870,-8.054106
-32.0000,-44.345100,-8.508514
-31.7500,-44.937443,-8.990630
-31.5000,-45.500725,-9.501190
-31.2500,-46.020523,-10.040882
-31.0000,-46.482834,-10.610376
-30.7500,-46.873402,-11.210283
-30.5000,-47.180084,-11.841078
-30.2500,-47.394318,-12.503095
-30.0000,-47.511246,-13.196438
-29.7500,-47.531258,-13.920932
-29.5000,-47.459854,-14.675988
-29.2500,-47.306015,-15.460493
-29.0000,-47.082371,-16.272600
-28.7500,-46.803001,-17.109571
-28.5000,-46.482426,-17.967560
-28.2500,-46.134720,-18.841194
-28.0000,-45.772881,-19.723394
-27.7500,-45.407410,-20.605001
-27.5000,-45.048668,-21.474476
-27.2500,-44.703636,-22.317879
-27.0000,-44.378414,-23.118977
-26.7500,-44.077953,-23.859741
-26.5000,-43.805565,-24.521391
-26.2500,-43.563484,-25.085972
-26.0000,-43.353802,-25.538349
-25.7500,-43.177116,-25.868210
-25.5000,-43.033913,-26.071405
-25.2500,-42.924175,-26.150923
-25.0000,-42.847687,-26.116077
-24.7500,-42.803703,-25.981434
-24.5000,-42.791702,-25.764687
-24.2500,-42.810860,-25.484636
-24.0000,-42.860336,-25.159769
-23.7500,-42.939377,-24.806683
-23.5000,-43.047539,-24.439962
-23.2500,-43.184242,-24.071556
-23.0000,-43.349899,-23.711018
-22.7500,-43.544712,-23.365744
-22.5000,-43.769897,-23.041277
-22.2500,-44.026913,-22.741570
-22.0000,-44.318851,-22.469326
-21.7500,-44.649086,-22.226164
-21.5000,-45.022728,-22.013014
-21.2500,-45.446644,-21.830040
-21.0000,-45.930042,-21.676956
-20.7500,-46.484371,-21.553108
-20.5000,-47.125359,-21.457472
-20.2500,-47.874264,-21.388826
-20.0000,-48.761272,-21.345707
-19.7500,-49.829056,-21.326553
-19.5000,-51.143745,-21.329620
-19.2500,-52.815384,-21.353165
-19.0000,-55.047279,-21.395283
-18.7500,-58.292103,-21.454184
-18.5000,-63.965565,-21.527935
-18.2500,-94.880142,-21.614738
-18.0000,-64.049248,-21.712820
-17.7500,-57.720112,-21.820503
-17.5000,-53.990295,-21.936211
-17.2500,-51.323029,-22.058552
-17.0000,-49.243889,-22.186260
-16.7500,-47.544003,-22.318321
-16.5000,-46.112095,-22.453892
-16.2500,-44.882427,-22.592388
-16.0000,-43.812958,-22.733490
-15.7500,-42.874813,-22.877110
-15.5000,-42.047607,-23.023413
-15.2500,-41.316189,-23.172817
-15.0000,-40.668861,-23.326035
-14.7500,-40.096783,-23.483917
-14.5000,-39.592491,-23.647644
-14.2500,-39.150097,-23.818562
-14.0000,-38.764492,-23.998175
-13.7500,-38.431412,-24.188269
-13.5000,-38.147079,-24.390751
-13.2500,-37.908195,-24.607765
-13.0000,-37.711784,-24.841631
-12.7500,-37.555233,-25.094931
-12.5000,-37.436073,-25.370461
-12.2500,-37.352184,-25.671309
-12.0000,-37.301640,-26.000956
-11.7500,-37.282761,-26.363285
-11.5000,-37.293991,-26.762768
-11.2500,-37.334209,-27.204487
-11.0000,-37.402454,-27.694548
-10.7500,-37.498127,-28.240088
-10.5000,-37.621094,-28.849911
-10.2500,-37.771492,-29.534872
-10.0000,-37.950043,-30.308916
-9.7500,-38.157944,-31.190136
-9.5000,-38.397079,-32.203094
-9.2500,-38.670029,-33.382427
-9.0000,-38.980160,-34.779392
-8.7500,-39.331890,-36.475063
-8.5000,-39.730820,-38.609978
-8.2500,-40.183975,-41.463310
-8.0000,-40.700157,-45.731766
-7.7500,-41.290825,-54.348717
-7.5000,-41.970741,-57.839931
-7.2500,-42.759422,-47.127190
-7.0000,-43.683590,-42.599125
-6.7500,-44.781433,-39.751965
-6.5000,-46.110111,-37.721443
-6.2500,-47.762066,-36.185829
-6.0000,-49.902302,-34.991005
-5.7500,-52.873596,-34.052120
-5.5000,-57.612133,-33.318733
-5.2500,-69.425110,-32.759544
-5.0000,-63.631359,-32.355156
-4.7500,-55.568596,-32.094349
-4.5000,-51.447903,-31.972176
-4.2500,-48.673241,-31.989124
-4.0000,-46.595131,-32.151199
-3.7500,-44.950050,-32.470768
-3.5000,-43.604362,-32.968632
-3.2500,-42.481438,-33.677925
-3.0000,-41.532940,-34.651939
-2.7500,-40.726860,-35.980202
-2.5000,-40.040646,-37.826736
-2.2500,-39.458061,-40.538506
-2.0000,-38.966988,-45.078018
-1.7500,-38.558262,-57.139473
-1.5000,-38.224766,-50.112270
-1.2500,-37.960999,-42.015144
-1.0000,-37.762714,-37.723125
-0.7500,-37.626637,-34.758190
-0.5000,-37.550301,-32.486565
-0.2500,-37.531971,-30.648174
0.0000,-37.570679,-29.110432
0.2500,-37.666012,-27.796515
0.5000,-37.818230,-26.657841
0.7500,-38.028404,-25.661816
1.0000,-38.298347,-24.785482
1.2500,-38.630886,-24.012119
1.5000,-39.030014,-23.329216
1.7500,-39.501225,-22.727238
2.0000,-40.051857,-22.198782
2.2500,-40.692028,-21.738075
2.5000,-41.435341,-21.340595
2.7500,-42.300674,-21.002817
3.0000,-43.314930,-20.722029
3.2500,-44.517563,-20.496204
3.5000,-45.969852,-20.323923
3.7500,-47.773453,-20.204308
4.0000,-50.116028,-20.136978
4.2500,-53.406937,-20.122078
4.5000,-58.868835,-20.160229
4.7500,-77.460403,-20.252586
5.0000,-61.170723,-20.400915
5.2500,-54.521809,-20.607624
5.5000,-50.825649,-20.875904
5.7500,-48.273109,-21.209917
6.0000,-46.339447,-21.614998
6.2500,-44.798721,-22.098038
6.5000,-43.533272,-22.667959
6.7500,-42.474052,-23.336468
7.0000,-41.577293,-24.119253
7.2500,-40.813721,-25.037802
7.5000,-40.162910,-26.122604
7.7500,-39.610199,-27.418766
8.0000,-39.144867,-28.997112
8.2500,-38.758801,-30.978153
8.5000,-38.446079,-33.593060
8.7500,-38.202198,-37.381832
9.0000,-38.023930,-44.235977
9.2500,-37.908970,-58.703419
9.5000,-37.855541,-41.591572
9.7500,-37.862926,-36.310028
10.0000,-37.930721,-33.149754
10.2500,-38.059158,-30.932838
10.5000,-38.249016,-29.260513
10.7500,-38.501507,-27.949305
11.0000,-38.818455,-26.899776
11.2500,-39.202328,-26.052401
11.5000,-39.656132,-25.369038
11.7500,-40.183678,-24.824196
12.0000,-40.789688,-24.400366
12.2500,-41.480122,-24.085533
12.5000,-42.261959,-23.871590
12.7500,-43.144249,-23.753422
13.0000,-44.138103,-23.728447
13.2500,-45.257912,-23.796375
13.5000,-46.521870,-23.959095
13.7500,-47.954258,-24.220932
14.0000,-49.588356,-24.589052
14.2500,-51.470623,-25.074249
14.5000,-53.670334,-25.692213
14.7500,-56.297916,-26.465687
15.0000,-59.545704,-27.428465
15.2500,-63.808689,-28.632486
15.5000,-70.165260,-30.162483
15.7500,-85.449516,-32.169292
16.0000,-78.205917,-34.962612
16.2500,-73.254799,-39.355515
16.5000,-72.792847,-49.302818
16.7500,-75.951378,-47.724983
17.0000,-100.464844,-38.583225
17.2500,-73.252380,-34.201668
17.5000,-65.715683,-31.305241
17.7500,-61.042423,-29.155704
18.0000,-57.594296,-27.463387
18.2500,-54.855595,-26.084408
18.5000,-52.588711,-24.936981
18.7500,-50.665134,-23.970257
19.0000,-49.004551,-23.150503
19.2500,-47.554455,-22.454397
19.5000,-46.277729,-21.865261
19.7500,-45.147026,-21.370922
20.0000,-44.142002,-20.962341
20.2500,-43.246780,-20.632761
20.5000,-42.448544,-20.377289
20.7500,-41.737167,-20.192373
21.0000,-41.104309,-20.075655
21.2500,-40.542850,-20.025852
21.5000,-40.047112,-20.042606
21.7500,-39.611786,-20.126459
22.0000,-39.232773,-20.278973
22.2500,-38.906242,-20.502775
22.5000,-38.629089,-20.801743
22.7500,-38.398216,-21.181217
23.0000,-38.211422,-21.648544
23.2500,-38.066246,-22.213585
23.5000,-37.960876,-22.889702
23.7500,-37.893520,-23.695408
24.0000,-37.862690,-24.656813
24.2500,-37.866924,-25.812222
24.5000,-37.905159,-27.220736
24.7500,-37.976318,-28.979767
25.0000,-38.079460,-31.267963
25.2500,-38.213741,-34.468204
25.5000,-38.378658,-39.688683
25.7500,-38.573528,-55.020386
26.0000,-38.797764,-43.351002
26.2500,-39.051003,-36.313210
26.5000,-39.332825,-32.532497
26.7500,-39.642902,-29.965652
27.0000,-39.980755,-28.047382
27.2500,-40.345871,-26.538712
27.5000,-40.737663,-25.316095
27.7500,-41.155781,-24.307526
28.0000,-41.598907,-23.467262
28.2500,-42.065941,-22.764769
28.5000,-42.555222,-22.178593
28.7500,-43.064621,-21.693342
29.0000,-43.591194,-21.297682
29.2500,-44.131393,-20.983198
29.5000,-44.680733,-20.743601
29.7500,-45.233723,-20.574310
30.0000,-45.783440,-20.472054
30.2500,-46.321850,-20.434734
30.5000,-46.840218,-20.461233
30.7500,-47.328411,-20.551336
31.0000,-47.775757,-20.705797
31.2500,-48.172241,-20.926365
31.5000,-48.508472,-21.215893
31.7500,-48.775810,-21.578447
32.0000,-48.970417,-22.019753
32.2500,-49.089500,-22.547548
32.5000,-49.136444,-23.172266
32.7500,-49.115181,-23.908129
33.0000,-49.036236,-24.774860
33.2500,-48.910316,-25.800632
33.5000,-48.751377,-27.027033
33.7500,-48.573433,-28.519062
34.0000,-48.391136,-30.386032
34.2500,-48.218746,-32.833855
34.5000,-48.071026,-36.324894
34.7500,-47.961510,-42.337708
35.0000,-47.903973,-99.386612
35.2500,-47.912735,-42.340187
35.5000,-48.003120,-36.366028
35.7500,-48.192375,-32.903843
36.0000,-48.500713,-30.481005
36.2500,-48.955330,-28.635269
36.5000,-49.592804,-27.160664
36.7500,-50.465717,-25.947287
37.0000,-51.658501,-24.929306
37.2500,-53.316864,-24.064444
37.5000,-55.733627,-23.323704
37.7500,-59.657295,-22.686462
38.0000,-68.433952,-22.137474
38.2500,-69.183586,-21.665257
38.5000,-58.912537,-21.260899
38.7500,-54.095898,-20.917427
39.0000,-50.872608,-20.629330
39.2500,-48.439171,-20.392139
39.5000,-46.487583,-20.202293
39.7500,-44.867802,-20.057014
40.0000,-43.495079,-19.954029
40.2500,-42.316383,-19.891615
40.5000,-41.297729,-19.868515
40.7500,-40.414803,-19.883854
41.0000,-39.651176,-19.937225
41.2500,-38.994389,-20.028522
41.5000,-38.435406,-20.158110
41.7500,-37.967804,-20.326691
42.0000,-37.586903,-20.535385
42.2500,-37.289494,-20.785963
42.5000,-37.074062,-21.080612
42.7500,-36.939919,-21.422243
43.0000,-36.887909,-21.814583
43.2500,-36.919750,-22.262423
43.5000,-37.038998,-22.771786
43.7500,-37.250671,-23.350363
44.0000,-37.561672,-24.008217
44.2500,-37.982143,-24.758499
44.5000,-38.525509,-25.619087
44.7500,-39.211025,-26.614449
45.0000,-40.065731,-27.779980
45.2500,-41.129871,-29.168856
45.5000,-42.466450,-30.867365
45.7500,-44.180202,-33.027519
46.0000,-46.466957,-35.960335
46.2500,-49.759010,-40.482159
46.5000,-55.388470,-50.568054
46.7500,-78.890671,-49.012569
47.0000,-56.523167,-39.979511
47.2500,-50.172272,-35.677639
47.5000,-46.571915,-32.847473
47.7500,-44.079777,-30.752924
48.0000,-42.201191,-29.105129
48.2500,-40.720135,-27.760929
48.5000,-39.522491,-26.638802
48.7500,-38.541355,-25.688171
49.0000,-37.733665,-24.875528
49.2500,-37.071030,-24.177706
49.5000,-36.533428,-23.578171
49.7500,-36.106827,-23.064625
50.0000,-35.781181,-22.628088
50.2500,-35.549110,-22.261738
50.5000,-35.406082,-21.960396
50.7500,-35.349079,-21.720284
51.0000,-35.376667,-21.538528
51.2500,-35.489193,-21.413383
51.5000,-35.688473,-21.343687
51.7500,-35.978447,-21.329058
52.0000,-36.364468,-21.369829
52.2500,-36.854832,-21.467001
52.5000,-37.461575,-21.622316
52.7500,-38.200890,-21.838358
53.0000,-39.096569,-22.118710
53.2500,-40.183342,-22.468185
53.5000,-41.514244,-22.892967
53.7500,-43.176289,-23.401358
54.0000,-45.324612,-24.004276
54.2500,-48.278881,-24.716444
54.5000,-52.891411,-25.558056
54.7500,-63.515968,-26.557812
55.0000,-60.643715,-27.757914
55.2500,-52.022163,-29.224178
55.5000,-47.852699,-31.067610
55.7500,-45.120850,-33.496765
56.0000,-43.120476,-36.982780
56.2500,-41.571083,-43.045750
56.5000,-40.331707,-76.753700
56.7500,-39.322708,-42.658974
57.0000,-38.494030,-36.734470
57.2500,-37.812492,-33.269524
57.5000,-37.255066,-30.831936
57.7500,-36.805374,-28.967848
58.0000,-36.451332,-27.474024
58.2500,-36.184273,-26.241968
58.5000,-35.997501,-25.206964
58.7500,-35.886566,-24.327162
59.0000,-35.847885,-23.574169
59.2500,-35.879639,-22.927759
59.5000,-35.980892,-22.373245
59.7500,-36.152016,-21.899530
60.0000,-36.394104,-21.498098
60.2500,-36.709568,-21.162498
60.5000,-37.102451,-20.887663
60.7500,-37.577969,-20.669617
61.0000,-38.143841,-20.505342
61.2500,-38.810421,-20.392662
61.5000,-39.591793,-20.329918
61.7500,-40.507565,-20.316139
62.0000,-41.586243,-20.350842
62.2500,-42.869263,-20.434040
62.5000,-44.422470,-20.566391
62.7500,-46.356014,-20.748989
63.0000,-48.877522,-20.983624
63.2500,-52.455666,-21.272846
63.5000,-58.601398,-21.619940
63.7500,-94.701828,-22.029341
64.0000,-58.508873,-22.506718
64.2500,-52.676960,-23.059566
64.5000,-49.320938,-23.697756
64.7500,-46.998734,-24.434288
65.0000,-45.254181,-25.286940
65.2500,-43.883598,-26.280527
65.5000,-42.778458,-27.451115
65.7500,-41.873970,-28.853350
66.0000,-41.128494,-30.576847
66.2500,-40.513733,-32.781158
66.5000,-40.009537,-35.798363
66.7500,-39.601734,-40.527252
67.0000,-39.279366,-51.829010
67.2500,-39.034554,-47.338676
67.5000,-38.861053,-39.070488
67.7500,-38.754723,-34.938591
68.0000,-38.712559,-32.179626
68.2500,-38.731941,-30.119972
68.5000,-38.811840,-28.488434
68.7500,-38.952644,-27.148085
69.0000,-39.154190,-26.019844
69.2500,-39.418327,-25.054379
69.5000,-39.747726,-24.218483
69.7500,-40.145855,-23.488842
70.0000,-40.618340,-22.848471
70.2500,-41.171707,-22.284531
70.5000,-41.816261,-21.787222
70.7500,-42.564388,-21.348808
71.0000,-43.434147,-20.963245
71.2500,-44.450592,-20.625431
71.5000,-45.650402,-20.331367
71.7500,-47.089615,-20.077736
72.0000,-48.860870,-19.861729
72.2500,-51.130909,-19.680990
72.5000,-54.249435,-19.533749
72.7500,-59.188801,-19.418337
73.0000,-71.747658,-19.333481
73.2500,-64.809975,-19.278084
73.5000,-57.095230,-19.251348
73.7500,-53.133545,-19.252609
74.0000,-50.479816,-19.281429
74.2500,-48.502144,-19.337551
74.5000,-46.944393,-19.420803
74.7500,-45.673851,-19.531315
75.0000,-44.615273,-19.669323
75.2500,-43.719391,-19.835209
75.5000,-42.954639,-20.029633
75.7500,-42.298603,-20.253433
76.0000,-41.733700,-20.507690
76.2500,-41.248592,-20.793777
76.5000,-40.833149,-21.113348
76.7500,-40.480209,-21.468567
77.0000,-40.184021,-21.861906
77.2500,-39.939724,-22.296488
77.5000,-39.743645,-22.776205
77.7500,-39.592991,-23.305750
78.0000,-39.485172,-23.891129
78.2500,-39.418552,-24.539557
78.5000,-39.391548,-25.261093
78.7500,-39.403175,-26.067924
79.0000,-39.452980,-26.976946
79.2500,-39.540428,-28.011244
79.5000,-39.665501,-29.203978
79.7500,-39.828369,-30.604137
80.0000,-40.030151,-32.290981
80.2500,-40.271233,-34.401566
80.5000,-40.553535,-37.208271
80.7500,-40.878723,-41.388161
81.0000,-41.249146,-49.739357
81.2500,-41.667686,-54.027382
81.5000,-42.138397,-42.840721
81.7500,-42.666134,-38.136566
82.0000,-43.256737,-35.126324
82.2500,-43.917660,-32.917484
82.5000,-44.659439,-31.180027
82.7500,-45.495449,-29.753838
83.0000,-46.442455,-28.549335
83.2500,-47.525261,-27.511816
83.5000,-48.779522,-26.604498
83.7500,-50.257721,-25.802246
84.0000,-52.045704,-25.086691
84.2500,-54.297157,-24.444092
84.5000,-57.321335,-23.864042
84.7500,-61.935165,-23.338253
85.0000,-72.127205,-22.860256
85.2500,-70.621002,-22.424847
85.5000,-61.688889,-22.027676
85.7500,-57.476841,-21.664942
86.0000,-54.733929,-21.333828
86.2500,-52.726250,-21.031855
86.5000,-51.162155,-20.756725
86.7500,-49.899937,-20.506754
87.0000,-48.858944,-20.280312
87.2500,-47.985985,-20.075979
87.5000,-47.248989,-19.892746
87.7500,-46.624008,-19.729618
88.0000,-46.094414,-19.585564
88.2500,-45.648594,-19.460094
88.5000,-45.275818,-19.352472
88.7500,-44.970917,-19.262232
89.0000,-44.727169,-19.188929
89.2500,-44.541130,-19.132250
89.5000,-44.410454,-19.091953
89.7500,-44.332672,-19.067881
90.0000,-44.306816,-19.059837
